"BMU VH1 F001211"	"bmu_vh1_f001211"	"1915-1916"	"1915.12.19"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Mozart, Wolfgang Amadeus {RISM:115324} ; Saint-Saëns, Camille {RISM:76734} ; Paderewski, Ignacy Jan {RISM:30029943} ; Karlowicz ; Moszkowski, Moritz {RISM:94844} ; Berlioz, Hector {RISM:13803} ; Glinka, Michail Ivanovič {RISM:479437} ; Beethoven, Ludwig van {RISM:11035} ; Thomas, A. ; Messager, André {RISM:92078}"	"Pieyre, Auguste  ; Harmonie Nautique ; Korwin-Szymanowska, S. (Mme) ; Wend, Otto"		"Pieyre, A. (dir) ; "
"BMU VH1 F001212"	"bmu_vh1_f001212"	"1915-1916"	"1916.01.30"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Grieg, Edvard {RISM:84066} ; Bizet, Georges {RISM:20057} ; Weckerlin, Jean Baptiste {RISM:118631} ; Vanzo ; Lauber, Joseph {30015187} ; Saint-Saëns, Camille {RISM:76734} ; Mascagni, Pietro {RISM:84056} ; Boito, Arrigo {RISM:23635} ; Berlioz, Hector {RISM:13803}"	"Pieyre, Auguste  ; Harmonie Nautique ; Castellazzi (Mlle) ; Russbak (Mlle) ; Lambert-Gentil (Mme)"		"Pieyre, A. (dir) ; "
"BMU VH1 F001215"	"bmu_vh1_f001215"	"1915-1916"	"1916.02.27"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert [donné par] l'Harmonie nautique : Au profit des Polonais nécessiteux"	"Weber, Carl Maria von {RISM:117485} ; Beethoven, Ludwig van {RISM:11035} ; Hessler ; Liszt, Franz {RISM:107196} ; Saint-Saëns, Camille {RISM:76734} ; Meyerbeer, Giacomo {RISM:725} ; Proch, Heinrich {RISM:29436} ; Liszt, Franz {RISM:107196} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Poldini ; Schubert, Franz {RISM:111603} ; Moszkowski, Moritz {RISM:94844}"	"Pieyre, Auguste  ; Harmonie Nautique ; Trumbull, Florence ; Korwin-Szymanowska (Mme) ; Wend, Otto"		"Pieyre, A. (dir) ; "
"BMU VH1 F001217"	"bmu_vh1_f001217"	"1915-1916"	"1916.03.19"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Schumann, Robert {RISM:131206} ; Grieg, Edvard {RISM:84066} ; Boskoff, G. ; Stierlin-Vallon ; Scriabine ; Braïloï ; Blanchet ; Lauber, Joseph {30015187} ; Saint-Saëns, Camille {RISM:76734} ; Pugnani, Gaetano {RISM:30002608} ; Senaillé, Jean-Baptiste {RISM:30012011} ; Salmon ; Kreisler, Fritz {RISM:52067} ; Chabrier, Emmanuel {RISM:48553}"	"Pieyre, Auguste  ; Harmonie Nautique ; Astruc, Yvonne ; Boskoff, G. ; Nieswizski, Léon "		"Pieyre, A. (dir) ; "
"BMU VH1 F001218"	"bmu_vh1_f001218"	"1915-1916"	"1916.03.20"	"1 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert donné par l'Harmonie nautique"	"Schumann, Robert {RISM:131206} ; Saint-Saëns, Camille {RISM:76734} ; Martini, Giovanni Battista {RISM:30002105} ; Kreisler, Fritz {RISM:52067} ; Couperin, François {RISM:30000757} ; Lauber, Joseph {30015187} ; Chabrier, Emmanuel {RISM:48553}"	"Pieyre, Auguste  ; Harmonie Nautique ; Closset, Fernand ; Closset (Mme)"		"Pieyre, A. (dir) ; "
"BMU VH1 F001889"	"bmu_vh1_f001889"	"1915-1916"	"1916.05.18"	"2 p. ; 31 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Vercolier-Jardin ; Weber, Carl Maria von {RISM:117485} ; Meyerbeer, Giacomo {RISM:725} ; Teissier ; Ganne, Louis Gaston {RISM:30025645} ; Delibes, Léo {RISM:30016578} ; Trespaillé-Barrau, François  {RISM:40216293} ; Friedmann, C. "	"Pieyre, Auguste  ; Harmonie Nautique ; Lickert, J."		"Pieyre, A. (dir) ; "
"BMU VH1 F001222"	"bmu_vh1_f001222"	"1916-1917"	"1916.11.12"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Senger, Franz Ludwig Hugo von {RISM:30015297} ; Wagner, Richard {RISM:111172} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Chaminade, Cécile {RISM:30016699} ; Lauber, Joseph {30015187} ; Massenet, Jules {RISM:84264} ; Saint-Saëns, Camille {RISM:76734} ; Chabrier, Emmanuel {RISM:48553} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Verdi, Giuseppe {RISM:137994}"	"Pieyre, Auguste  ; Harmonie nautique ; Korwin-Szymanowska, S. (Mme) ; Bruel, Eliane ; Lauber, Joseph {30015187}"		"Pieyre, A. (dir) ; "
"BMU VH1 F001227"	"bmu_vh1_f001227"	"1916-1917"	"1916.12.17"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Le Borne ; Lauber, Joseph {30015187} ; Oulitzki ; Reyer, Ernest {RISM:46219}"	"Pieyre, Auguste  ; Harmonie Nautique ; Vautier-Rutty (Mme) ; Lauber, Joseph {30015187}"		"Pieyre, A. (dir) ; "
"BMU VH1 F001231"	"bmu_vh1_f001231"	"1916-1917"	"1917.03.11
"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Franck, César {RISM:70009} ; Weber, Carl Maria von {RISM:117485} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Beethoven, Ludwig van {RISM:11035} ; Liszt, Franz {RISM:107196} ; Massenet, Jules {RISM:84264} ; Veuve, Adolphe ; Lalo, Edouard {RISM:65446} "	"Pieyre, Auguste  ; Harmonie Nautique ; Veuve, Adolphe ; Comte (Mme) ; Andreotti (Mme)"		"Pieyre, A. (dir) ; "
"BMU VH1 F001234"	"bmu_vh1_f001234"	"1916-1917"	"1917.04.15"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Sarasate, Pablo de {RISM:30019733} ; Boccherini, Luigi {RISM:30000391} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Grétry, André-Ernest-Modeste {RISM:83932} ; Liszt, Franz {RISM:107196} ; Borodin, Alexandr Porfir'evič {RISM:30015583} ; Wagner, Richard {RISM:111172} ; Wieniawski, Henryk {RISM:137176} ; Dvořák, Antonín {RISM:26196} ; Fauré, Gabriel {RISM:41731} ; Bruneau, Alfred {RISM:78271}"	"Pieyre, Auguste  ; Harmonie Nautique ; Décompoix, Lucie ; Sottiaux, Fernand ; Tasset ; Mégevand, Jules"		"Pieyre, A. (dir) ; "
"BMU VH1 F003288"	"bmu_vh1_f003288"	"1945-1946"	"1945.12.27"	"4 p. ; 21 cm"	"Genève, Victoria Hall"	"Un seul concert par Air transport command band (European division) : Au profit des oeuvres de bienfaisance aux enfants suisses"	"Oliver, Sy ; Strayhorn, Billy ; Armstrong, Louis {RISM:41024050} ; Sucesdorf-Blackman ; Ellington, Duke {RISM:40219484} ; Alstone ; Reinhart, D. ; Handy, W. C. {RISM:30073234} ; Bennett ; Jizol, Juan ; Woller, Thomas ; Carter, Benny ; Evand, Redd ; Berlin, Drovin ; Feathei, Léonard ; Sinatra, Frank {RISM:30114354} ; Herman, Woody"	"Platt, Jack  ; Air Transport Command Band (European division) ; The Command Quintet ; Wilfong, Lonnie ; Reynolds, Bill ; Mann, Larry ; Hayes, Jimmy "		"Platt, J. (dir) ; "
"BMU DG3-2 F000686"	"bmu_dg3_2_f000686"	"1873-1874"	"1874.03.29"	"1 p. ; 28 cm"	"Genève, Cathédrale de Saint-Pierre"	"Grand concert donné par 10 sociétés des cantons de Vaud, Neuchâtel, Fribourg, Valais et Genève"	"Vogt  ; Grast ; Weber, Carl Maria von {RISM:117485} ; Fesca ; Vieuxtemps, Henri {RISM:142566} ; Zwissig ; Plumhof"	"Plumhof  ; 10 sociétés des cantons de Vaud, Neuchâtel, Fribourg, Valais et Genève ; Naddi-Vallée (Mme) ; Trinquier ; Martin ; A*** ; Garin ; Senger, Franz Ludwig Hugo von {RISM:30015297} ; Vogt "		"Plumhof (dir) ; "
"BMU DG4 F003100"	"bmu_dg4_f003100"	"1934-1935"	"1935.04.12 ; 1935.04.13"	"3 p. ; 23 cm"	"Genève, Casino de Saint-Pierre"	"Le mirage de la route : Au bénéfice de la caisse centrale de l'Eglise nationale protestante de Genève"	"Brasseler, Louis ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Haydn, Joseph {RISM:55803} ; Glück, Johann Ludwig Friedrich {RISM:30001315}"	"Pochon  ; Bratschi, P.  ; Choeur paroissial de Plainpalais ; Choeur paroissial des Pâquis ; Lorain ; Parmelin, Marcel ; Berger, Maurice ; Romane, Nadine ; Colinge, Pierre ; Tournier, Germaine ; Horis, Georges ; Ravennes, Violette ; Olivet, Jean ; Béruet ; Assilva, Carmen d'"		"Pochon ; Bratschi, P. (dir) ; "
"BMU VH1 F001037"	"bmu_vh1_f001037"	"1906-1907"	"1907.05.29"	"3 p. : ill. ; 22 cm"	"Genève, Victoria Hall"	"Concert donné en l'honneur de M. Willy Rehberg"	"Naegeli ; Keller, E. ; Zöllner, Carl Friedrich {RISM:101792} ; Rehberg, Willy {RISM:39565} ; Händel, Georg Friedrich {RISM:36552} ; Georges, Alex. ; Chaminade, Cécile {RISM:30016699} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Mohr, Theodor {RISM:30022908} ; Tschirch ; Sohneeberger ; Chansarel, René ; Jemain, J. ; Aubert, Louis ; Wagner, Richard {RISM:111172}"	"Pochon  ; La Concordia ; Rehberg, Willy {RISM:39565} ; Debogis-Bohy (Mme) ; Rey, Louis ; Collins (Mlle) "		"Pochon (dir) ; "
"BMU VH1 F001049"	"bmu_vh1_f001049"	"1907-1908"	"1908.01.26"	"2 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert organisé par les sections genevoises de la Fédération des chorales de langue allemande de la Suisse occidentale : Au profit de la colonie de vacances de l'école allemande"	"Wenzel ; Meyerbeer, Giacomo {RISM:725} ; Beethoven, Ludwig van {RISM:11035} ; Soltermann ; Fitzenhagen ; Attenhofer, Carl {RISM:30007424} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Möhring, Ferdinand {RISM:108873} ; Gounod, Charles-François {RISM:80479} ; Hauser, Jos. ; Degen, F. ; Kreutzer, Conradin {RISM:53829} ; Wagner, Richard {RISM:111172} ; Klengel ; Schumann, Robert {RISM:131206}"	"Pochon, Antony  ; Boo, J. ; Wendnagel, A.  ; La Concordia ; Frohsinn ; Edelweiss ; Waigel, W.  ; Saengerbund ; Corps de musique d'Elite (Fanfare genevoise) ; Romain, F.  ; Rehberg, Adolf {RISM:30044261} ; Burgy ; Golay ; Karjinsky ; Eyssell, Gustave "		"Pochon, A. ; Boo, J. ; Wendnagel, A. [et al.] (dir) ; "
"BMU VH1 F002592"	"bmu_vh1_f002592"	"1924-1925"	"1925.02.28"	"1 broch. ; 24 cm"	"Genève, Victoria Hall"	"Concert du cinquantenaire de la Société chorale ""Concordia"""	"Lalo, Edouard {RISM:65446} ; Pitoni, Giuseppe Ottavio {RISM:20503} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Beethoven, Ludwig van {RISM:11035} ; Sacchini, Antonio {RISM:30002777} ; Weber, Carl Maria von {RISM:117485} ; Schumann, Robert {RISM:131206} ; Schubert, Franz {RISM:111603} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Wagner, Richard {RISM:111172} ; Rietz, Julius {RISM:55090} ; Hegar, Friedrich {RISM:57553} ; Andreae, Volkmar {RISM:31221} ; Snell, Edmond ; Doret, Gustave {RISM:3145724} "	"Pochon, Antony  ; Gabelles, Gustave {RISM:30073762}  ; Concordia ; Harmonie Nautique ; Barbey-Meyer (Mme)"		"Pochon, A. ; Gabelles, G. (dir) ; "
"BMU VH1 F002613"	"bmu_vh1_f002613"	"1925-1926"	"1925.12.27"	"1 p. ; 23 cm"	"Genève, Victoria Hall"	"Arbre de Noël"	"Messager, André {RISM:92078} ; Nadaud ; Weber, Carl Maria von {RISM:117485} ; Gluck, Christoph Willibald {RISM:67338} ; Magnani ; Durand ; Adam, Adolphe {RISM:689}"	"Pochon, A.  ; Harmonie Nautique ; Favre, Emile ; Lavillat ; Häfliger ; Painot ; Longobardi, A. "		"Pochon, A. (dir) ; "
"BMU VH1 F002748"	"bmu_vh1_f002748"	"1930-1931"	"1931.05.06"	"1 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert populaire"	"Meiland, Jakob {RISM:30002162} ; Rameau, Jean-Philippe {RISM:169730} ; Sacchini, Antonio {RISM:30002777} ; Costelet, Guillaume ; Janequin, Clément {RISM:30004014} ; Lasso, Orlando di {RISM:506} ; Schütz, Heinrich {RISM:114903} ; Victoria, Tomás Luis de {RISM:30003250} ; Corsi, Giuseppe {RISM:30000743} ; Palestrina, Giovanni Pierluigi da {RISM:1904} ; Hillemacher, Paul Joseph Guillaume {RISM:40211800} ; Doret, Gustave {RISM:3145724} ; Fauré, Gabriel {RISM:41731} ; Schumann, Robert {RISM:131206} ; Combe, Edouard ; Miche, Paul Gustave {RISM:30015210} ; Jaques-Dalcroze, Emile {RISM:109238}"	"Pochon, Antony  ; Société chorale des Eaux-Vives ; Hansotte (Mlle)"	"Concert populaire"	"Pochon, A. (dir) ; "
"BMU DG4 F000787"	"bmu_dg4_f000787"	"1911-1912"	"1912.06.29"	"1 broch : ill. ; 27 cm"	"Genève"	"Programme officiel des fêtes nationales du IIme centenaire de la naissance de Jean-Jacques Rousseau"	"Doret, Gustave {RISM:3145724} ; Senger, Franz Ludwig Hugo von {RISM:30015297} ; Rousseau, Jean-Jacques {RISM:67075} ; Ferrari, Gustave"	"Privat, P. (Mme) ; Poncy, J. (Mlle) ; Bruni, Constantin  ; Ferrari, G.  ; Société de chant du Conservatoire de Genève {RISM:30079944} ; Chapelle Ketten ; Société de chant sacré ; Servettaz (Mlle) ; Roch, Emile ; Orchestre du Kursaal; Ketten, Léopold ; Gaillard, Berthe ; Cougnard ; Jaques, H. "		"Privat, P. ; Poncy, J. ; Ferrari, G. (dir) ; "
"BMU DG4 F001350"	"bmu_dg4_f001350"	"1878-1879"	"1879.03.13"	"1 p. ; 29 cm"	"Genève, Cirque de Plainpalais"	"Cirque Rancy"	"Clarens ;  Faust ; Métra, O."	"Rancy, Emile"		"Rancy, E. (dir) ; Date présumée"
"BMU VH1 F001891"	"bmu_vh1_f001891"	"1916-1917"	"1917.04.26"	"4 p. ; 22 cm"	"Genève, Victoria Hall"	"Grand concert symphonique"	"Beethoven, Ludwig van {RISM:11035} ; Borodin, Alexandr Porfir'evič {RISM:30015583} ; Debussy, Claude {RISM:4338} ; Lalo, Edouard {RISM:65446} ; Saint-Saëns, Camille {RISM:76734} ; Berlioz, Hector {RISM:13803} ; Indy, Vincent d' {RISM:114686}"	"Ranse, Marc de  ; Orchestre symphonique des Internés alliés ; Canivet, Jean"		"Ranse, M. de (dir) ; "
"BMU VH1 F000484"	"bmu_vh1_f000484"	"1901-1902"	"1902.02.15"	"6 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert (en dehors de l'abonnement) : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Huber, Hans {RISM:103857} ; Saint-Saëns, Camille {RISM:76734} ; Schubert, Franz {RISM:111603} ; Wagner, Richard {RISM:111172} ; Brückler ; Webber ; Eckert ; Weber, Carl Maria von {RISM:117485}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Brema, Marie ; Barblan, Otto {RISM:5298}"		"Rehberg, W.  (dir) ; "
"BMU VH1 F000488"	"bmu_vh1_f000488"	"1901-1902"	"1902.03.12"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert donné par Mme Nellie Melba"	"Reinecke, Carl {RISM:42007} ; Donizetti, Gaetano {RISM:18064} ; Schubert, Franz {RISM:111603} ; Verdi, Giuseppe {RISM:137994} ; Del Valle de Paz, E. ; Gounod, Charles-François {RISM:80479}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Melba, Nellie ; Buyssens ; Rey, Louis"		"Rehberg, W.  (dir) ; "
"BMU VH1 F000512"	"bmu_vh1_f000512"	"1902-1903"	"1903.03.14"	"1 p. ; 28 cm"	"Genève, Victoria Hall"	"Soirée de gala organisée par l'association de la presse genevoise : Au bénéfice d'oeuvres genevoises de bienfaisance"	"Schumann, Robert {RISM:131206} ; Verdi, Giuseppe {RISM:137994} ; Goens, Daniel van {RISM:41007232} ; Beethoven, Ludwig van {RISM:11035} ; Charpentier ; Hahn, R. ; Lara, I. de ; Leroux, Xavier {RISM:95463} ; Martini, Giovanni Battista {RISM:30002105} ; Wagner, Richard {RISM:111172}"	"Rehberg, Willy {RISM:39565}  ; Orchestre des concerts d'abonnement ; Nuovina, de (Mlle) ; Maurel, Victor ; Rehberg, Adolf {RISM:30044261} ; Rey, Louis"		"Rehberg, W.  (dir) ; "
"BMU DG4 F006671"	"bmu_dg4_f006671"	"1900-1901"	"1901.06.16 ; 1901.06.30"	"1 broch. : ill. ; 41 cm"	"Genève"	"Splendid programme : programme officiel illustré des principaux concerts et soirées de Genève... ; 2me fête de musique de l'Association des musiciens suisses"	"Panhke, W. ; Schulz, O. ; Schweizer, R. ; Jaques-Dalcroze, Emile {RISM:109238} ; Pantillon, Georges-Louis {RISM:30024393} ; Weber, G. ; Seigneux, G. de ; Raff, Joachim {RISM:32686} ; Stehle, E. ; Ketten, Léopold ; Dénéréaz, A. ; Barblan, Otto {RISM:5298} ; Hegar, Friedrich {RISM:57553} ; Klose, F. ; Doret, Gustave {RISM:3145724} ; Andreae, Volkmar {RISM:31221} ; Maurice, P. ; Lauber, J. ; Combe, E. ; Bloch, Ernest {RISM:30081166} ; Nigra, J. ; Huber, H. ; Hagen, W. ; Niggli, F. ; Ehrhart, J. ; Reymond, Eug. ; Munzinger, Edg. "	"Rehberg, W. ; Ketten, Léopold ; Dénéréaz, A.  ; Consolo ; Panhke, W. ; Schulz-Lilié, Clara ; Schultz, Oscar ; Ackroyd ; Treichler, W. ; Marteau, H. ; Reymond, E. ; Rehberg, A. ; Ketten, Cécile ; Freud, R. ; Bouquin-Bonnet (Mme) ; Rey, Louis ; Barblan, Otto {RISM:5298} ; Staub ; Hegner (Mlle) ; Braun ; Bachofen, H. ; Troyon-Blaesi (Mme) ; Faliero-Dalcroze, Nina ; Rehberg, W. ; Buyssens ; Paulet ; Fourmen ; Hansotte ; Bovy ; Philippi (Mlle) ; Fricker ; Decrey, E. ; Huber, H. ; Rehberg, Ad. ; Perrottet (Mlle) ; Rey, L. ; Kling, A. ; Reymond, Eug. "		"Rehberg, W. ; Ketten, L. ; Dénéréaz, A. [et al] (dir) ; "
"BMU VH1 F000345"	"bmu_vh1_f000345"	"1894-1895"	"1895.01.19"	"4 p. ; 25 cm"	"Genève, Victoria Hall"	"Grand concert en dehors de l'abonnement : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Volkmann ; Méhul, Etienne-Nicolas {RISM:101056} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Sarasate, Pablo de {RISM:30019733} ; Haydn, Joseph {RISM:55803} ; Schumann, Robert {RISM:131206} ; Ketten, Léopold ; Weber, Carl Maria von {RISM:117485}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Sarasate, Pablo de {RISM:30019733} ; Ketten (Mme) ; Ketten, Léopold"		"Rehberg, W. (dir) ; "
"BMU VH1 F000394"	"bmu_vh1_f000394"	"1896-1897"	"1897.03.13"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert (en dehors de l'abonnement) : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Gilson, Paul {RISM:258437} ; Lewis, Eddy ; Lalo, Edouard {RISM:65446} ; Wagner, Richard {RISM:111172} ; Bach, Johann Sebastian {RISM:2539} ; Costa ; Gouvy ; Chausson, Ernest {RISM:30087317} ; Chabrier, Emmanuel {RISM:48553}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Ysaÿe, Eugène {RISM:30098493} ; Brunet ; Deprez"		"Rehberg, W. (dir) ; "
"BMU VH1 F000413"	"bmu_vh1_f000413"	"1897-1898"	"1898.02.26"	"4 p. ; 24 cm "	"Genève, Victoria Hall"	"Grand concert (en dehors de l'abonnement) : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Weber, Carl Maria von {RISM:117485} ; Schumann, Robert {RISM:131206} ; Wagner, Richard {RISM:111172} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Trémisot, E. ; Grieg, Edvard {RISM:84066} ; Paderewski, Ignacy Jan {RISM:30029943} "	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Paderewski, Ignacy Jan {RISM:30029943}"		"Rehberg, W. (dir) ; "
"BMU DG3-3 F002466"	"bmu_dg3_3_f002466"	"1898-1899"	"1899.01.15"	"4 p. ; 24 cm"	"Genève, Salle de la Réformation"	"Concert populaire"	"Beethoven, Ludwig van {RISM:11035} ; Lalo, Edouard {RISM:65446} ; Charpentier ; Saint-Saëns, Camille {RISM:76734} ; Wagner, Richard {RISM:111172}"	"Rehberg, Willy {RISM:39565}  ; Debroux, Joseph "	"Concert populaire"	"Rehberg, W. (dir) ; "
"BMU VH1 F000424"	"bmu_vh1_f000424"	"1898-1899"	"1899.03.18"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"L'or du Rhin : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Wagner, Richard {RISM:111172}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Bonade (Mme) ; Ketten (Mme) ; Bachofen, H. ; Subit, V. (Mlle) ; Dallwigk, M. (Mlle) ; Boulogne ; Troyon ; Huguet ; Saxod ; Villaret ; Vyroult ; Dubois"	"Concert d'abonnement"	"Rehberg, W. (dir) ; "
"BMU VH1 F000443"	"bmu_vh1_f000443"	"1899-1900"	"1900.03.17"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert (en dehors de l'abonnement) : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Beethoven, Ludwig van {RISM:11035} ; Wagner, Richard {RISM:111172} ; Bach, Johann Sebastian {RISM:2539} ; Boccherini, Luigi {RISM:30000391} ; Saint-Saëns, Camille {RISM:76734} ; Brahms, Johannes {RISM:39914} ; Joachim, Joseph ; Berlioz, Hector {RISM:13803}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Joachim, Joseph"		"Rehberg, W. (dir) ; "
"BMU VH1 F000462"	"bmu_vh1_f000462"	"1900-1901"	"1901.03.16"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert (en dehors de l'abonnement) : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Händel, Georg Friedrich {RISM:36552} ; Bach, Johann Sebastian {RISM:2539} ; Wagner, Richard {RISM:111172} ; Dubois, Théodore {RISM:30016588}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Dubois, Théodore {RISM:30016588} ; Marteau, Henri {RISM:30044195} ; Deprez ; Holzmann"		"Rehberg, W. (dir) ; "
"BMU VH1 F000476"	"bmu_vh1_f000476"	"1901-1902"	"1901.11.27"	"2 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert donné par le pianiste M. Ernest Schelling"	"Chopin, Fryderyk Franciszek {RISM:51160} ; Lalo, Edouard {RISM:65446} ; Dvořák, Antonín {RISM:26196} ; Gorski ; Wieniawski, Henryk {RISM:137176} ; Paderewski, Ignacy Jan {RISM:30029943}"	"Rehberg, Willy {RISM:39565}  ; Orchestre des concerts d'abonnement ; Schelling, Ernest {RISM:187027} ; Gorski, Ladislas"		"Rehberg, W. (dir) ; "
"BMU VH1 F000347"	"bmu_vh1_f000347"	"1894-1895"	"1895.02.16"	"6 p. ; 25 cm"	"Genève, Victoria Hall"	"Grand concert en dehors de l'abonnement : Au bénéfice de M. W. Rehberg"	"Händel, Georg Friedrich {RISM:36552} ; Klughardt ; Wagner, Richard {RISM:111172} ; Schumann, Robert {RISM:131206} ; Cui, César ; Paganini, Nicolò {RISM:1603} ; Klengel "	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Materna (Mme) ; Klengel, J. ; Heydrich ; Barblan, Otto {RISM:5298} "		"Rehberg, W. (dir) ; Interprète incertain"
"BMU VH1 F000366"	"bmu_vh1_f000366"	"1895-1896"	"1896.03.28"	"4 p. ; 25 cm"	"Genève, Victoria Hall"	"Grand concert en dehors de l'abonnement"	"Beethoven, Ludwig van {RISM:11035} ; Grieg, Edvard {RISM:84066} ; Wagner, Richard {RISM:111172} ; Beethoven, Ludwig van {RISM:11035} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Schubert, Franz {RISM:111603} ; Händel, Georg Friedrich {RISM:36552} ; Liszt, Franz {RISM:107196}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre  ; Carreno, Teresa"		"Rehberg, W. (dir) ; Interprète incertain"
"BMU VH1 F000559"	"bmu_vh1_f000559"	"1904-1905"	"1905.04.01"	"6 p. ; 24 cm"	"Genève, Victoria Hall"	"Festival Wagner : Au bénéfice des artistes de l'Orchestre du Théâtre"	"Wagner, Richard {RISM:111172}"	"Rehberg, Willy {RISM:39565}  ; Orchestre du théâtre ; Frölich, L. La Cruz-Froehlich, L. de  "		"Rehberg, W. (dir) ; Interprète incertain"
"BMU DG4 F001447"	"bmu_dg4_f001447"	"1881-1882"	"1882.06.22"	"1 p. ; 28 cm"	"Genève, Jardin anglais"	"Grand concert donné par la Fanfare française"	"Renard, P. ; Paliard, L. ; Audran  ; Mullot ; Sellenick ; Mozart, Wolfgang Amadeus {RISM:115324}"	"Renard, P. ; Rey, Louis  ; La Fanfare Française ; La Muse "		"Renard, P. ; Rey, L. (dir) ; Date présumée"
"BMU VH1 F000414"	"bmu_vh1_f000414"	"1897-1898"	"1898.02.27"	"1 p. ; 28 cm"	"Genève, Victoria Hall"	"Concert donné par l'Union instrumentale genevoise"	"Bosc, Auguste {RISM:30071243} ; Offenbach, Jacques {RISM:111831} ; Meyerbeer, Giacomo {RISM:725} ; Lalo, Edouard {RISM:65446} ; Berlioz, Hector {RISM:13803} ; Holmès ; Charminade ; Wagner, Richard {RISM:111172}"	"Rey, Louis   ; Union instrumentale genevoise (Fanfare municipale de la Ville de Genève) ; Bruel, Jeanne ; Roesgen-Liodet (Mme) ; Pernelle-Lossier (Mme)"		"Rey, L.  (dir) ; "
"BMU DG4 F001527"	"bmu_dg4_f001527"	"1886-1887"	"1887.01.29"	"1 p. ; 28 cm"	"Genève, Bâtiment électoral"	"Grand concert donné par la Société chorale La Muse : Au bénéfice de son directeur M. Louis Rey"	"Nicole, Louis {RISM:30081228} ; Léonard ; Fauré, Gabriel {RISM:41731} ; Diemer ; Sarasate ; Gounod, Charles-François {RISM:80479} ; Ritz, J. ; Weber, Carl Maria von {RISM:117485} ; Massenet, Jules {RISM:84264} ; Alard, Delphin {RISM:30016267} ; Paliard, Léon {RISM:30043774}"	"Rey, Louis ; Bonade, Louis  ; La Muse ; Harmonie Nautique de Genève ; Villeraie, de (Mlle) ; Lossier, Pernelle ; Dupuy ; Senger, Franz Ludwig Hugo von {RISM:30015297} ; Pahnke, Woldémar ; Huguenin, Charles "		"Rey, L. ; Bonade, L.  (dir) ; "
